publishedAt;authorDisplayName;textDisplay;likeCount
2024-09-29T01:09:25Z;@vcellardoorv1854;Ok, THIS is a single! Both my FLAC version and live performance found on the web confirms that...Emily rules and this is LP reinassance! I 'm italian so let 's literally say  'Rinascimento ' FFS!;0
2024-09-29T01:09:03Z;@darthrealgar;In case there was any doubt, LP has just dropped the mic. Emily is here to stay.;1
2024-09-29T01:02:54Z;@Kanggaxx;Trash;0
2024-09-29T01:02:14Z;@ramirezmayetm.150;❤❤❤  I hope I can see you on  live  'Linkin Park Band '🥺🥺🥺 I still love you and your new vocalist;0
2024-09-29T00:55:24Z;@Gromran1981;If  'From Zero ' is as brilliant, it will be a decade album. What a masterpiece...;0
2024-09-29T00:50:07Z;@jthrash9081;Awesome music!  But why call it linkin park? Market it naturally as a new band. Put this stuff in a separate new discography. Amazing how much influence money has on decisions that just don 't feel right.;1
2024-09-29T00:46:02Z;@thuyhoangthu792;Linkin Park can defeat 4 seeds of LPL with that scream 🎉;0
2024-09-29T00:45:41Z;@DarlinPavon;Oh My god what 's Good;0
2024-09-29T00:42:51Z;@daniel_dlm;Horrível;0
2024-09-29T00:17:52Z;@GeorgeRPowell;I think that sustained scream is still second to Chester doing it in the bridge of  'Given Up ';0
2024-09-29T00:11:05Z;@justjustin7747;Shes so perfect;6
