created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 19 10:50:19 +0000 2023;1726191164167262511;"Gege lupa gambar satu chapter, karena  setelah Gojo mati itu ada break, dia kira pas break dia udh gambar satu chapter itu tp trnyata blom, jadilah semua orang bingung";0;1;0;0;in;189891540;1726191164167262511;ariftivity;https://twitter.com/ariftivity/status/1726191164167262511
Sun Nov 19 10:36:16 +0000 2023;1726187631074288097;"bisa aja belum mati. tim bmkg barisan menolak kematian gojo";0;0;0;0;in;1445412443979616257;1726187631074288097;lujffy;https://twitter.com/lujffy/status/1726187631074288097
Sun Nov 19 10:29:16 +0000 2023;1726185867725938949;"Kl matinya mah memorable nder jadi kiko, tp bagi gw agak ngeganjel aja karna panel yang “nah, i’d win” trs tiba tiba dibikin mati. Bagi gw itu agak sedikit merusak karakterisasi gojo 😔";0;0;0;0;in;1445747541765615616;1726185867725938949;ackermansites;https://twitter.com/ackermansites/status/1726185867725938949
Sun Nov 19 09:58:38 +0000 2023;1726178157630505026;"@JUJUTSUFESS Imo semua scene mati di JJK itu ya cm gt, itu emang khasnya gege..  Dan justru Gojo ini yg paling memorable mnrtku.. karena point nya Gege kasih di scene bandara sebelum kita dikasih liat dy jd kiko nder.. hbs itu juga pake ada pujian dr Sukuna... sudah lebih dr cukup nder...";0;0;1;4;in;625578383;1726174728640151728;Lemonsoda819;https://twitter.com/Lemonsoda819/status/1726178157630505026
Sun Nov 19 09:58:00 +0000 2023;1726177999031337405;"tapi pas gojo mati gua galau setengah mampus padahal pas eren mati ga sampe galau berbulan-bulan sampe ngerasa capek banget.😭";0;0;0;0;in;1349903677604069376;1726177991800271222;lostinasa;https://twitter.com/lostinasa/status/1726177999031337405
Sun Nov 19 09:50:47 +0000 2023;1726176183551922511;"@JUJUTSUFESS Ya karena pd denial jg sih Gojo mati";1;0;0;48;in;1023144102416666624;1726174728640151728;Rin_chwaan;https://twitter.com/Rin_chwaan/status/1726176183551922511
Sun Nov 19 09:42:56 +0000 2023;1726174208982700199;"tapi coba bayangin kalo riko berhasil diamankan sama geto, tapi toji tetep mati dan 'nitipin' megumi ke gojo.  kayaknya bakal seru kalo riko bisa kenal sama megumi,,";0;0;0;1;in;1196733973394669568;1726174208982700199;honeynuclear;https://twitter.com/honeynuclear/status/1726174208982700199
Sun Nov 19 05:40:06 +0000 2023;1726113094991237505;"Kenapa yg disuka mati semua sih?! Gojo? Mati Eren? Mati (wlopun levi buntung) Ace? Mati (law g pernah muncul lg)  Ayo sakiti aku lagi.  KENAPA MATI?!";0;0;0;0;in;178237735;1726113094991237505;eldhemaa;https://twitter.com/eldhemaa/status/1726113094991237505
Sun Nov 19 03:09:13 +0000 2023;1726075126696075514;"gojo mati terbelah";0;1;0;0;in;1532035643001294848;1726075126696075514;orthophedx;https://twitter.com/orthophedx/status/1726075126696075514
Sun Nov 19 01:25:17 +0000 2023;1726048968843632880;"@SHINIlCHIRO Gojo jd beneran mati??";0;1;0;0;in;1591579347902943233;1726042974675738815;Maki___2215;https://twitter.com/Maki___2215/status/1726048968843632880
Sat Nov 18 20:13:31 +0000 2023;1725970513111969819;"*SPOILERS JJK* *SPOILERS JJK* *SPOILERS JJK*  Un tio en la japan de hoy iba de gojo muerto rollo tenia unas piernas y medio torso cortado delante suyo xddd y pensaba que solo se spoileaba en tuiter";0;0;0;2;es;2679091942;1725970513111969819;mati_meout;https://twitter.com/mati_meout/status/1725970513111969819
Sat Nov 18 16:12:37 +0000 2023;1725909888415769059;"Gk sanggup lanjutin manga jjk. Terakhir baca sampai arc chos, yuki, tengen vs kenjaku. Gk siap kalau megumi diambil sukuna sama gojo mati😭😭 https://t.co/qk2z9C3H1g";0;0;0;0;in;1523016664110886913;1725909888415769059;taebbiez;https://twitter.com/taebbiez/status/1725909888415769059
Sat Nov 18 15:23:25 +0000 2023;1725897506306093318;"SRIUS INI TADI TAK PIKIR YUHANG GILA LAGI KRN GOJO MATI, TAUNYA NINI😭😭😭😭 https://t.co/E0eaNJHgTs";1;0;0;0;in;1228843363664723969;1725897506306093318;hrjxren;https://twitter.com/hrjxren/status/1725897506306093318
Sat Nov 18 13:43:50 +0000 2023;1725872442093256745;"@hereafunny gojo dikeroyok gk mati";0;0;0;0;in;1226401805044572162;1725866301997166975;bluukatarine;https://twitter.com/bluukatarine/status/1725872442093256745
Sat Nov 18 12:54:43 +0000 2023;1725860085094887722;"jadi ini yang bakal ngalahin sukuna siapa anjir, gojo mati, megumi juga kalah bruh";0;2;0;0;in;994096910255276032;1725860085094887722;preciousnajae_;https://twitter.com/preciousnajae_/status/1725860085094887722
Sat Nov 18 12:01:10 +0000 2023;1725846606782849029;"@shadowking0906 mati weh kalau guna banyak sangat RCT 😭😭😭 Gojo pun hampir masuk ke dalam kubur, apetah lagi diorang berdua tu 💀";0;0;0;1;in;1218416856928669696;1725436806588698782;raamitsu;https://twitter.com/raamitsu/status/1725846606782849029
Sat Nov 18 11:10:13 +0000 2023;1725833786485776724;"tidak mengikuti dulu hal hal tentang JJk 😭 karna di anime Nanami udah resmi mokad 😔 sebenarnya mau berhenti ikutin tentang jjk semenjak Nanami mati di manganya, tapi masi ada Gojo, berhubung Gojo dah mokad jg, sy berhenti dl deh liat gm endnya nanti 😭👊🏻🥴";0;1;0;0;in;1477289291726290944;1725833786485776724;yourJanuaryy;https://twitter.com/yourJanuaryy/status/1725833786485776724
Sat Nov 18 09:36:00 +0000 2023;1725810073107382402;"@JUJUTSUFESS Make sense Nanamin dibuat mati karena Culling Game itu “bukan” buat orang kek Nanamin tapi sedih dikit napeh si Geee!!!! Gojo potek aing masih bisa sabar dan ikhlas yak tapi kalo soal Nanami sini lah gebuk2an kitaaaa 😭";0;0;0;1;in;1257314664796413967;1725495254558888271;noranoirnoeru;https://twitter.com/noranoirnoeru/status/1725810073107382402
Sat Nov 18 09:13:32 +0000 2023;1725804420880056786;"@Akew0601 @wiru_son GOJO SATORU itu sangat amat berpengaruh di kehidupan aku... mendingan gkada pacar daripada gkada GOJO...  kalo gk meluk GOJO pasti aku mimpi buruk dan tidur menjadi tidak nyenyak... hari hari akan terasa suram jika tidak ada GOJO... uhh aku cinta mati sama GOJO...";0;0;0;0;in;1312628498960277506;1725711021292343735;loveroberi;https://twitter.com/loveroberi/status/1725804420880056786
Sat Nov 18 08:17:21 +0000 2023;1725790281034076472;"Gojo nggak mati";0;1;0;0;in;744001745638940672;1725790281034076472;osatorugumo;https://twitter.com/osatorugumo/status/1725790281034076472
Sat Nov 18 05:01:25 +0000 2023;1725740975472210404;"gojo tu beneran mati kah";0;0;0;0;in;1281655046455713792;1725740975472210404;louvclip;https://twitter.com/louvclip/status/1725740975472210404
Sat Nov 18 03:35:08 +0000 2023;1725719259215769843;"Tp setelah gw pikir2 gojo abis keluar dari box mati tu anticlimactic bgt";0;1;0;0;in;1274655644402909186;1725719259215769843;liamoonade;https://twitter.com/liamoonade/status/1725719259215769843
Sat Nov 18 02:36:04 +0000 2023;1725704393914544198;"spoiler  gojo jg bilang kalau skn gamake 10s megumi, dia (gojo) jg blm tentu bisa menang.  malah aneh yg ngata2in gojo. he fullfill his duty, he gave his all to protect everyone. lgian ngapain sih didebatin, semuanya jg bkl mati ujung2nya https://t.co/J36TvjBq3n";0;1;0;2;in;1601786449669795840;1725704393914544198;i16_jan;https://twitter.com/i16_jan/status/1725704393914544198
Sat Nov 18 02:00:14 +0000 2023;1725695376584487333;"gojo dah dikonfirmasi mati blum sih";0;0;0;0;in;1246032517762666496;1725695376584487333;revealier;https://twitter.com/revealier/status/1725695376584487333
Sat Nov 18 01:17:16 +0000 2023;1725684563828195469;"@kaknecro Iyaaaa ihhhh sumpah pantes gojo mati 😭😭";0;1;0;0;in;1106549520815448066;1725479315444580437;giantjahrir;https://twitter.com/giantjahrir/status/1725684563828195469
Sat Nov 18 01:14:29 +0000 2023;1725683863194890329;"@ryoikiryomen Klo si gege konsisten sih, dia bilang diantara berempat (trio plus gojo) klo gak cuma 1 yg hidup atau 1 mati 3nya hidup. ngarep sih cuma gojo yg mati. tapi diliat2 kayaknya bakal cuma yuji yg hidup";0;1;0;0;in;1366722525175050242;1725496750704922831;booksandnetfIix;https://twitter.com/booksandnetfIix/status/1725683863194890329
Fri Nov 17 17:13:18 +0000 2023;1725562772338155859;"@gojousatr bener, seandainya pas suguru blg "boleh" waktu satoru mati rasa after riko's death. kayanya jepang beneran rata. bahkan jokes temenku yang suka jjk blg, "jangan main2 sm gojo, kalo ngamuk 1 negara jdi tanah"";0;0;0;0;in;1515738427211272192;1725557696206905651;_anothame7;https://twitter.com/_anothame7/status/1725562772338155859
Fri Nov 17 16:58:37 +0000 2023;1725559073582756207;"Kasian banget Nanami tuh. Dia yang paling bener paling baik malah matinya pelan pelan dan tragis bgt 😭  Harusnya kalo Gege benci bgt sma Gojo, mati nya Gojo dibuat lebih tragis drpd Nanami yang katanya karakter favorit Gege... Kalo mati nya kayak Nanami gak akan teori teori wk.";0;1;0;1;in;2721553718;1725559073582756207;vrdaay;https://twitter.com/vrdaay/status/1725559073582756207
Fri Nov 17 16:42:58 +0000 2023;1725555137404612887;"@eskejju gojo mati gue udhan si asli, gue curiga gege ktularan hajime";0;0;0;0;in;1133838764344655872;1725553697370054942;likedomiknow_;https://twitter.com/likedomiknow_/status/1725555137404612887
Fri Nov 17 16:11:36 +0000 2023;1725547242172653655;"Gw yg lgi belajar menerima kenyataan klo gojo mati: https://t.co/UNldof52VN";0;0;0;1;in;2757388563;1725547242172653655;ngemiyl;https://twitter.com/ngemiyl/status/1725547242172653655
Fri Nov 17 15:32:04 +0000 2023;1725537295917543449;"@imisblue_ Blm mati,gojo still alive🙏🏻";0;0;0;0;in;1273213802486489088;1725536177560879368;kataavana;https://twitter.com/kataavana/status/1725537295917543449
Fri Nov 17 15:31:50 +0000 2023;1725537237096657143;"@luminye mati pun utk gojo";0;0;0;0;in;1303217417280077825;1725155278167867656;yxanfei;https://twitter.com/yxanfei/status/1725537237096657143
Fri Nov 17 15:29:23 +0000 2023;1725536618898239872;"@ashthreevan Gojo bukanny udh mati?";0;1;0;0;in;1715034222388469760;1725536177560879368;imisblue_;https://twitter.com/imisblue_/status/1725536618898239872
Fri Nov 17 15:21:38 +0000 2023;1725534668655878151;"??? Gojo &gt = Old form Sukuna Gojo &gt   Sukuna ( Mode Yuji ) Gojo =&lt  Sukuna ( Mode Megumi )  Sukuna win di manga krna bisa gunain Mahoraga milik Megumi, selebihnya mereka ini stale ( seimbang ), dan Plot kedepannya msih abu" juga, ntah mati beneran ato revive lagi si Gojek";0;0;0;1;in;1663157208702664706;1725534668655878151;Nearcolois;https://twitter.com/Nearcolois/status/1725534668655878151
Fri Nov 17 14:53:48 +0000 2023;1725527662800880076;"@leviharem pertanyaanku cuma satu, gojo mati beneran kah? jwb di dm plz";0;1;0;0;in;1107134448699473920;1725513726563160254;heIIokids;https://twitter.com/heIIokids/status/1725527662800880076
Fri Nov 17 14:45:36 +0000 2023;1725525600256098315;"@JUJUTSUFESS yap! gojo emang membuktikan title ‘the strongest’nya dari battle fight itu, dia bener-bener alot banget karna kalo selain dia pasti udah mati duluan. tapi gue juga mikir jadi cuma sampe situ kah gege build/buff title ‘the strongestnya’ gojo?";0;1;0;1;in;2758720659;1725480151465771108;satouchru;https://twitter.com/satouchru/status/1725525600256098315
Fri Nov 17 14:41:23 +0000 2023;1725524540187681116;"@leviharem Sama2 pinter pdhl wkwk Bedanya Sukuna gak punya hati. Gojo klo gak punya hati juga semuanya disuruh gerumul aja di situ siapa murid yg mati gak bakal peduli. Kurang baik apa coba Gojo ini. Dia mikir mikir sendiri, luka luka sendiri, matipun juga sendiri.... begini msh dihina hhh https://t.co/KpHGDyM5MG";0;1;0;5;in;1451416323569831936;1725486763626692819;lyuutaokkotsu;https://twitter.com/lyuutaokkotsu/status/1725524540187681116
Fri Nov 17 14:27:02 +0000 2023;1725520929860813271;"satosugu...gojo...nanami mati.... yuji mental breakdown...megumi... ditambah gue lagi marathon attack on titan...eremika... beneran gws doakan kewarasanku";0;1;0;0;in;1264210499958382594;1725520929860813271;sawamuradaici;https://twitter.com/sawamuradaici/status/1725520929860813271
Fri Nov 17 14:12:07 +0000 2023;1725517174058750250;"@JUJUTSUFESS Flashback lagi ke episode 2 season 1 deh, apa yg dikatakan gojo waktu mau eksekusi mati yuuji. Di situ jawabannya.";0;0;0;0;in;1709421685731192832;1725375713841426931;madarakonohaa;https://twitter.com/madarakonohaa/status/1725517174058750250
Fri Nov 17 14:02:25 +0000 2023;1725514732390785511;"@JUJUTSUFESS pertanyaanku cuman satu, gojo mati beneran kah? 🥺";0;0;0;1;in;1439759627336355854;1725480151465771108;TAlGAlSAKA;https://twitter.com/TAlGAlSAKA/status/1725514732390785511
Fri Nov 17 13:44:54 +0000 2023;1725510323451711952;"Itu yang pas Gojo mati terus publish work 1jt words isinya cuma "Gojo didn't die/is still alive", fuck u";0;1;0;0;in;1014807163573682176;1725510323451711952;gintokimiskin;https://twitter.com/gintokimiskin/status/1725510323451711952
Fri Nov 17 13:34:51 +0000 2023;1725507793665605946;"yang bisa ngalahin sukuna jelas harus lebih op, soalnya gak masuk akal kalau sukuna tiba-tiba kalah atau mati dari seseorang yang kekuatannya di bawah dia, makanya harus lebih kuat juga daripada gojo";0;0;0;1;in;1354472533160992768;1725504861125607823;plutokus;https://twitter.com/plutokus/status/1725507793665605946
Fri Nov 17 13:23:11 +0000 2023;1725504861125607823;"gua gak ngomongin di antara sukuna dan gojo siapa yang lebih kuat, cuma sejauh ini untuk sekarang kayaknya belum ada yang bisa nandingin sukuna dan gojo ya(?) tapi karena gojo udah mati jadi penasaran banget gimana op-nya seseorang yang bisa ngalahin sukuna nanti";0;1;0;0;in;1354472533160992768;1725504861125607823;plutokus;https://twitter.com/plutokus/status/1725504861125607823
Fri Nov 17 13:18:25 +0000 2023;1725503659361091759;"hidup jahat bggt mana gojo udah mati lgi apa w nyusul aja ya";0;0;0;0;in;1459833432712773635;1725503659361091759;dejouveze;https://twitter.com/dejouveze/status/1725503659361091759
Fri Nov 17 13:14:06 +0000 2023;1725502572289720804;"@dannyomohi @JUJUTSUFESS Kekuatannya juga biar bikin mental gojo down karena harus lawan anaknya sendiri yaitu Megumi?  Aku paham sukuna mesti punya pemikiran kalo dia kalah sama gojo, tubuh yg rusak punya Megumi dan yg bakal mati megumi. Dgn begitu dia masih punya tubuh aslinya dia.  Jahat banget gila";0;1;0;8;in;1326361914117480448;1725480151465771108;lovelyjensung;https://twitter.com/lovelyjensung/status/1725502572289720804
Fri Nov 17 13:10:55 +0000 2023;1725501773832737159;"plus sepanjang pertarungan Gojo selalu haha hihi hehe hoho ngelawak sampe akhirny mati bneran 😭";0;0;0;0;in;1608887658725650432;1725501773832737159;sediterus;https://twitter.com/sediterus/status/1725501773832737159
Fri Nov 17 12:14:53 +0000 2023;1725487669311123946;"@JUJUTSUFESS pertanyaan gua satu doang, kira-kira yang bisa ngelawan sukuna nanti siapa ya kalau sekelas gojo aja mati, berarti harus lebih kuat daripada gojo, kalau emang nanti yuji yang harus ngelawan (karena ct-nya yuji belum keliatan) berarti yuji harus lebih kuat daripada gojo";11;14;6;97;in;1354472533160992768;1725480151465771108;plutokus;https://twitter.com/plutokus/status/1725487669311123946
Fri Nov 17 12:13:25 +0000 2023;1725487303894982814;"nahh benerr.. t-tapi masi gaterima kata 'mati' disandingkan dengan nama blio😭 plis idupin lagi gojo satoruu wahai gege sensei🙏🏻";0;0;0;0;in;1526920292131819520;1725487303894982814;hibluu_;https://twitter.com/hibluu_/status/1725487303894982814
Fri Nov 17 11:59:19 +0000 2023;1725483751747330151;"@JJKcontents 8/10 gasabar liat gojo mati 🤣";0;0;0;0;in;3288567260;1725225185383485880;bexbop;https://twitter.com/bexbop/status/1725483751747330151
Fri Nov 17 11:20:50 +0000 2023;1725474068600881194;"@leviharem Iyaa ya dia cuma bilang "menang" dan itu dia gatau definisi menangnya gojo lawan kudu mati atau nggaaa..";0;1;0;0;in;945369246434856961;1725198371277979787;gojoceans;https://twitter.com/gojoceans/status/1725474068600881194
Fri Nov 17 10:54:56 +0000 2023;1725467550673489999;"gojo mungkin mati tapi cintaku padamu takkan pernah mati https://t.co/elyu3poScv";0;1;0;0;in;1385125121006784515;1725467550673489999;walkbesideu;https://twitter.com/walkbesideu/status/1725467550673489999
Fri Nov 17 10:53:46 +0000 2023;1725467258687041581;"@JJK_Mya ??? MAKSUDDDD gojo mati trs geto idup lagi...? 😭";0;0;0;0;in;1232926521955717120;1725160342467088567;evergleams;https://twitter.com/evergleams/status/1725467258687041581
Fri Nov 17 10:44:10 +0000 2023;1725464841564135785;"@ryoikiryomen @JUJUTSUFESS Nah iya setelah gue baca" ulang, nurut gue malah keren sih seorang gojo yang bisa mengimbangi sukuna stlh sekian lama. Bhkn sukuna smpai ngos"an, emg tdk menapik agak kecewa dgn sikap gojo saat itu, tp kalo dipikir" udahlah ya dia udah berusaha, setdkny dia mati sbg gojo satoru🥲";1;1;1;2;in;1181137367417016321;1725375713841426931;PambinyaTaehyun;https://twitter.com/PambinyaTaehyun/status/1725464841564135785
Fri Nov 17 10:13:03 +0000 2023;1725457009888387528;"@ryoikiryomen @JUJUTSUFESS Sebetulnya semua Chara jjk tuh keren" kekuatannya, cara bertarungnya, gue aja mengakui jogo emg sekuat itu bahkan lawan sukuna masih bisa bertahan, adegan bikin meteor tuh gue sampai mikir "anjir kalo lawannya bukan sukuna atau gojo, pasti mati sih org2"  Sbb levelnya udah beda";0;1;0;0;in;1181137367417016321;1725375713841426931;PambinyaTaehyun;https://twitter.com/PambinyaTaehyun/status/1725457009888387528
Fri Nov 17 09:16:10 +0000 2023;1725442694858887512;"@leviharem @taRal09372 @JUJUTSUFESS Ya lu kira si gojo ga ampir mati juga? 🤣 sama² rusak kan?";0;0;0;0;in;1602893473874513920;1725375713841426931;acywhem;https://twitter.com/acywhem/status/1725442694858887512
Fri Nov 17 09:03:18 +0000 2023;1725439458886217956;"@leviharem @JUJUTSUFESS Mjb kak mau nanya itu pas di scene ini di akhir itu gojo bilang ke megumi “kamu tau kan apa yg mau aku bicarakan?” Itu maksudnya soal apa ya? Soal megumi ga bisa lawan gojo kah? Krn pendahulunya 22nya mati";0;2;0;0;in;1035571695694667777;1725305627424252190;sukkinkeyo;https://twitter.com/sukkinkeyo/status/1725439458886217956
Fri Nov 17 08:39:36 +0000 2023;1725433492312617329;"@collegemenfess gojo otw mati nder";0;0;0;0;in;1603117400156536832;1725168472336847026;ceymilkk;https://twitter.com/ceymilkk/status/1725433492312617329
Fri Nov 17 08:15:59 +0000 2023;1725427550422528007;"@yasfdany makanya ini setelah nanami, fushiguro sama gojo mati gw mikir "KARAKTER MANA LAGI YANG BAKAL LEBIH MENONJOL DARI YUUJI"   dugaan gue Yuuta sih";0;0;0;0;in;1479381823994023936;1725393659586335163;speedingjunkie;https://twitter.com/speedingjunkie/status/1725427550422528007
Fri Nov 17 07:18:29 +0000 2023;1725413078689558830;"Gwe mangkanya ga marah2in sukuna pas gojo kalah because... Menurut gwe kalo gojo menang, make sense, kalo gojo kalah, make sense juga soalnya LAWANNYA NI ORANG. Gwe cuma marahin gege aja kenapa GOJO DIBIKIN MATI😁😁😁😁😁";0;0;0;0;in;890145528603967489;1725413078689558830;chogiyyo;https://twitter.com/chogiyyo/status/1725413078689558830
Fri Nov 17 06:43:18 +0000 2023;1725404225310699569;"@realmadridindo1 Malah gojo yang mati sim dibunuh sukuna";0;1;0;0;in;1248643681424297984;1725403497871618437;serbita1;https://twitter.com/serbita1/status/1725404225310699569
Fri Nov 17 06:23:12 +0000 2023;1725399165654695958;"@notmefrgt Benar sebenarnya kalau inget adegan terakhir sebelum gojo mati itu sukuna lagi terdesak + sebelumnya udah pingsan sampe panik eh tiba" aja adegan selanjutnya gojo udh kebelah (adegannya ga diliatin njir)";0;0;0;0;in;1417318403140767748;1725389348785549505;shinbossun;https://twitter.com/shinbossun/status/1725399165654695958
Fri Nov 17 05:41:17 +0000 2023;1725388617173078049;"@JUJUTSUFESS Justru aku bingung kenapa pertarungan Sukuna (MEGUMI form) lawan Satoru bisa CUKUP imbang 😭😭🙏🙏  Itu pendahulunya Gojo sama Zenin aja sama2 mati pas one-by-one. Ini Sukuna+Mahoraga KOK BISA IMBANG sama Gojo?! (Yaa, meskipun ending-nya Gojo kalah sii) 😭😭✊✊";1;1;0;0;in;1718927960038932480;1725375713841426931;taRal09372;https://twitter.com/taRal09372/status/1725388617173078049
Fri Nov 17 03:51:44 +0000 2023;1725361048340083131;"@rebelutionnn Ye gue jg maunya gt bjir. Tapi kata si oner (nero) kata gege kalo gak mati satu sisa satu. Si gojo udh buntung kan ya";0;1;0;0;in;195294328;1725185594018672898;ustadaharu;https://twitter.com/ustadaharu/status/1725361048340083131
Fri Nov 17 03:33:13 +0000 2023;1725356388162171096;"@caelitto Masih punya gojo walau di manga nya dahlah 😁 tapi setidaknya gak ngenes banget kaya eren pengen kebebasan dan bilang gak mau mati malah mati";0;1;0;0;in;1227773043440664576;1725170892605362647;Anisa__loey;https://twitter.com/Anisa__loey/status/1725356388162171096
Fri Nov 17 02:52:12 +0000 2023;1725346066969899125;"@cienvoir @JUJUTSUFESS Mjb,mahoraga tuh ikut lawan sukuna vs gojo kan(?)yg dia mati kebelah itu?ohh itu mahoraga punya megumi?";0;1;0;0;in;1718942751746908160;1725342998031220844;arcvaley;https://twitter.com/arcvaley/status/1725346066969899125
Fri Nov 17 01:59:33 +0000 2023;1725332816014274673;"Dr stone &amp  jjk minggu ini terbaik euy 👍 Baru ngeuh gojo bilang kepala klan yang dulu kekuatannya sama persis kaya gojo pas lawan kepala klan zenin yang pake ct kaya megumi juga mati, berarti udah diforeshadow kalo gojo ketemu mahoraga bakal ada sesuatu + lawan sukuna juga.";0;0;0;0;in;561904761;1725332816014274673;yogaafnd;https://twitter.com/yogaafnd/status/1725332816014274673
Fri Nov 17 01:19:39 +0000 2023;1725322776620511352;"Dia buat celah pake DE dia di dalem DE cursed spirit yg kuat banget buat nyelametin orang2 yg ada di situ. Kalian kira itu gampang kah? Belum lagi DE dia belum stabil banget. Abis itu kena hajar bapaknya yg fisiknya gila banget yg dulu bikin gojo kewalahan sampai hampir mati.";0;1;0;0;in;1159301702190714880;1725321601724649552;d_Apchier;https://twitter.com/d_Apchier/status/1725322776620511352
Fri Nov 17 00:35:05 +0000 2023;1725311558983844196;"Ngikutin gojo mungkin, tapi Gojo mati kemaren di anime https://t.co/kQbUEWWqbq";0;0;0;0;in;3800498414;1725311558983844196;jinxprro;https://twitter.com/jinxprro/status/1725311558983844196
Thu Nov 16 20:55:44 +0000 2023;1725256359430803578;"@JUJUTSUFESS GUE SAYANG BGT SAMA LO ANJINGG, GUE BELUM TERIMA LO MATI, GUE BELUM SIAP LO TINGGALIN. GOJO SATORU HIDUP LAGI PLIS";0;0;0;0;in;1421720614742630401;1725123952341819753;raseberii;https://twitter.com/raseberii/status/1725256359430803578
Thu Nov 16 20:45:40 +0000 2023;1725253824842211688;"Iye bang Gojo mati ntar lawan Sukuna 🙏🏻";0;0;0;0;in;230931603;1725253730738827679;dihyoo;https://twitter.com/dihyoo/status/1725253824842211688
Thu Nov 16 18:43:44 +0000 2023;1725223140807360514;"lah kan gojo kaga mati hrhrhrhrhejejehehehehehehehehehwwhhehw";0;0;0;0;in;1260588046656786433;1725223047341490621;gojotetsuroo;https://twitter.com/gojotetsuroo/status/1725223140807360514
Thu Nov 16 17:46:13 +0000 2023;1725208664422957383;"Nanamin mati, gojo kesegel, yuuji nangiss kejer😭😭😭";0;0;0;0;in;1289853178754682880;1725208664422957383;ISeKai9488;https://twitter.com/ISeKai9488/status/1725208664422957383
Thu Nov 16 17:13:38 +0000 2023;1725200465812734056;"agak dejavu tengah malem gini gw galauin nanami otw mati 😞 bulan september lalu jam2 segini lagi galau jg tp bedanya waktu itu yg gojo disegel 😞";0;0;0;0;in;1169966198643019776;1725200465812734056;mctsuno;https://twitter.com/mctsuno/status/1725200465812734056
Thu Nov 16 17:10:26 +0000 2023;1725199661592613276;"@gojousatr @gojobluu Gini. Sukuna itu tipe penyihir yang gak langsung  Serang trus weeees mati dan si A menang.   Tp dia kayaknya di lucutin satu satu dulu kekuatannya.   Pertama, 10 shadows dah ga bs trutama mahoraga, why? Mahoraga cuma patuh sm yg paling trakhir kalahin dia which is Gojo. +";0;2;0;0;in;1128725266606346241;1725189390006354206;SatoruGojoFans;https://twitter.com/SatoruGojoFans/status/1725199661592613276
Thu Nov 16 17:05:19 +0000 2023;1725198371277979787;"Kesimpulannya : GOJO THE STRONGEST  walau dia mati tapi ya liat dlu lawannya siapa dan dia "sempet" menang";0;1;1;9;in;945369246434856961;1725198371277979787;gojoceans;https://twitter.com/gojoceans/status/1725198371277979787
Thu Nov 16 16:37:49 +0000 2023;1725191451989197056;"anjg bayangin megumi udah sama gojo dari megumi masih kecil ampe gede, terus gojo kesegel pas udah lepas mereka malah berantem anjggggyhgahhagagaga terus gojonya mati gara gara sukuna TAPI PAKE TUBUHNYA MEGUMI. ya Allah gue gatau ah";1;0;0;0;in;1398138126925660161;1725191451989197056;sparetimewu;https://twitter.com/sparetimewu/status/1725191451989197056
Thu Nov 16 16:36:12 +0000 2023;1725191046412505103;"Kata w sebenernya murid jujutsushi yg terkuat itu megumi ( since yuuji blm ketauan jati diri sesungguhnya ). Megumu tuh tinggal asah diri aja terus, perbanyak pengalaman, lebih bisa ngontrol emosi. Bisa aja dia sejago Gojo he just needs time yh itupun kalo gak mati muda.";0;0;0;1;in;945369246434856961;1725191046412505103;gojoceans;https://twitter.com/gojoceans/status/1725191046412505103
Thu Nov 16 16:27:20 +0000 2023;1725188813398692074;"STRESS TAIIII  SUKUNA MAHORAGA SEKUAT ITU OP BANGET TAI TAIII ITU YANG DILAWAN GOJO SAMPE MATI KASIAN BGT";0;0;0;2;in;945369246434856961;1725188813398692074;gojoceans;https://twitter.com/gojoceans/status/1725188813398692074
Thu Nov 16 15:11:03 +0000 2023;1725169618853990798;"gw ga mau lanjut sebelum gojo mati suri";0;0;0;0;in;1627894917879177216;1725169472430834029;owikwok;https://twitter.com/owikwok/status/1725169618853990798
Thu Nov 16 14:09:53 +0000 2023;1725154225515004388;"@nalvsxx @JUJUTSUFESS bisa ngehidupin gojo ga ntar pas dia jadi kiko?😭 atau ngehidupin karakter yang udah mati gitu?😭";0;0;0;0;in;1485310719734484992;1725009009382772915;sayangtwicee;https://twitter.com/sayangtwicee/status/1725154225515004388
Thu Nov 16 13:31:06 +0000 2023;1725144465671884811;"@keluarsekejap @ShahrilHamdan @chedetofficial Hormat kepala bana jenazah memali pun dia  kutuk mati katak inikan pula org2 yg masih hidup berapa ramai dia aniaya.parti ajaran sirna pun dah jilat saka ni.";0;2;0;6;in;361256205;1725109923506483350;kam_al_gojo;https://twitter.com/kam_al_gojo/status/1725144465671884811
Thu Nov 16 11:21:46 +0000 2023;1725111916367118817;"nikah sama siapa ya? eren mati, gojo juga mati, itadori gapap sie, armin juga oke";0;0;0;0;in;1454851038784024576;1725111916367118817;mikasayujii;https://twitter.com/mikasayujii/status/1725111916367118817
Thu Nov 16 10:30:24 +0000 2023;1725098990679806221;"jjk sejak gojo mati isinya ANEH BGT ANJINGGGGGGGGGGGGGGGGGGGG";0;1;0;2;in;1419221196382474240;1725098990679806221;dokjagila;https://twitter.com/dokjagila/status/1725098990679806221
